TICKER,NAME,JUST_IND,Bloomberg Ticker,ISIN,ROIC,Beta,Risk,PE,Price to Book,Earnings per Share,Revenue Growth,Market Cap,Beat the Street,Portfolio Weight,Trailing 12 month Total Return,Dividend,ROE,WGTSCORE,RANK
Z,Zillow Group,Real Estate,Z,US98954M2008,-3.021033987,1.048880458,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,27.19206132,10596277087,-0.74906367,#N/A,27.58701,#N/A Field Not Applicable,-3.608220122,58.97,51
ZAYO,Zayo Group Holdings,Telecommunications,ZAYO,US98919V1052,3.311794388,0.825037539,#N/A N/A,56.24045036,5.590250347,0.35,27.76906546,8607487146,18.56435644,#N/A,5.869768,0,-10.7268771,45.89,743
ZBH,Zimmer Biomet Holdings,Health Care Equipment & Services,ZBH,US98956P1021,8.671214745,1.041089416,#N/A N/A,22.9897045,1.987353079,8.98,1.824594282,23841693006,0.012454851,#N/A,-1.052598,0.96,11.75362782,49.51,503
ZBRA,Zebra Technologies,Industrial Goods,ZBRA,US9892071054,8.307677067,1.128458142,#N/A N/A,31.53022213,8.344244025,0.33,4.141018467,8185845182,2.590221187,#N/A,55.05209,0,10.57091279,46.93,688
ZION,Zions Bancorporation,Banks,ZION,US9897011071,5.159860715,1.23445642,#N/A N/A,17.26897091,1.613593928,2.739371,10.77268401,11426755507,5.837563452,#N/A,43.26662,0.44,6.408997911,47.91,623
ZNGA,Zynga,Household Goods & Apparel,ZNGA,US98986T1088,1.921058915,1.002366781,#N/A N/A,68.23648276,2.059389978,0.03,16.18111192,3358445491,-9.183673469,#N/A,16.17211,0,-3.429006218,47.88,626
ZTS,Zoetis,Pharmaceuticals & Biotech,ZTS,US98978V1035,15.87393574,1.015352964,#N/A N/A,32.3732289,20.7392732,1.76,8.572013093,40576955966,1.351351351,#N/A,40.90527,0.441,67.27200694,51.654947,318
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
